student_id,math_score,science_score,english_score,cs_score,prog_skill,web_dev_skill,db_skill,networking_skill,ml_skill,mobile_skill,cloud_skill,data_analysis_skill,communication,teamwork,leadership,adaptability,problem_solving,interest_tech,interest_mgmt,interest_science,interest_design,interest_health,interest_finance,interest_edu,personality_score,career_label
1105,70.3,61.5,89.0,99.1,0,2,3,0,0,2,1,3,4,4,2,4,4,1,0,0,1,0,0,0,0.941767901359961,UX Designer
1106,51.7,81.9,81.7,58.5,1,1,1,0,0,1,0,1,3,4,2,4,3,0,0,0,1,0,0,0,0.8006471183384021,UX Designer
1107,57.5,70.8,65.8,74.9,2,1,1,1,1,2,0,0,4,4,2,4,2,1,1,0,1,0,0,0,0.40663344312779076,UX Designer
1108,82.5,64.9,88.6,57.8,1,2,1,0,1,2,0,2,4,4,4,3,4,1,0,0,1,0,0,0,0.5041304767688001,UX Designer
1109,49.0,54.6,54.3,62.3,1,1,0,0,0,1,0,1,4,4,1,5,3,0,1,1,1,1,0,0,0.8310316975509329,UX Designer
1110,39.3,66.5,71.8,62.5,2,1,1,0,0,2,0,2,4,3,2,4,3,0,0,0,1,0,0,0,0.6840953957932642,UX Designer
1111,63.9,76.1,80.6,71.9,2,1,2,0,1,2,0,2,4,5,2,4,3,1,1,0,1,0,0,0,0.33619605115678886,UX Designer
1112,38.4,70.6,75.8,77.1,3,1,1,1,0,2,0,3,4,4,1,4,2,0,0,0,1,0,0,0,0.6213196259922915,UX Designer
1113,76.1,50.6,83.4,69.4,1,2,2,0,0,1,1,2,4,4,3,3,3,1,1,0,1,0,0,0,0.549449520836397,UX Designer
1114,52.2,78.1,78.8,78.3,0,1,1,0,1,2,0,0,4,4,2,4,4,1,1,0,1,0,0,0,0.7637996789666485,UX Designer
1115,73.9,75.5,84.4,58.3,0,1,2,0,0,2,1,2,4,4,2,4,3,0,0,1,1,0,0,1,0.6499889757870404,UX Designer
1116,66.2,57.6,83.9,70.8,1,2,0,0,0,2,0,2,4,4,3,4,3,0,1,0,1,1,0,0,0.5817553948793754,UX Designer
1117,82.0,86.3,81.4,68.1,1,2,3,1,1,3,1,1,4,4,2,3,3,1,0,0,1,0,0,0,0.5013321761735707,UX Designer
1118,81.1,72.1,93.2,88.0,1,2,1,0,0,3,0,0,4,4,1,4,4,1,1,0,1,0,0,0,0.5540534684213668,UX Designer
1119,66.4,65.1,80.8,58.9,2,3,0,0,1,2,0,1,3,4,1,3,4,1,0,0,1,0,0,0,0.29213627344549997,UX Designer
1120,62.5,35.5,77.8,69.7,2,2,0,0,0,2,2,1,4,4,3,4,3,0,0,0,1,0,0,0,0.8272747349247564,UX Designer
1121,78.6,63.6,79.3,53.6,1,2,1,0,0,1,0,2,4,4,1,4,4,1,0,0,1,1,0,0,0.35291194696189854,UX Designer
1122,47.9,40.4,80.4,75.6,1,1,2,0,0,1,0,1,4,4,2,4,4,1,0,0,1,0,0,0,0.825767572300185,UX Designer
1123,54.7,56.7,97.8,53.3,1,1,1,1,0,2,0,1,5,4,4,5,4,1,0,0,1,0,0,0,0.7055178285673283,UX Designer
1124,60.9,41.9,94.9,52.6,1,1,3,1,0,2,0,1,4,4,2,3,3,1,0,0,1,0,0,0,0.27937221036537835,UX Designer
1125,60.3,93.7,80.1,79.4,1,3,2,1,0,1,0,0,4,4,4,4,3,1,1,0,1,0,0,1,0.6386541636736474,UX Designer
1126,85.8,76.1,81.0,55.5,1,2,1,0,2,1,0,1,5,4,1,3,5,1,0,0,1,0,1,0,0.3063182687385858,UX Designer
1127,72.0,57.2,82.7,74.1,2,1,2,0,0,1,1,0,4,5,3,5,3,1,1,0,1,0,0,0,0.7872919483037591,UX Designer
1128,47.8,77.3,76.4,73.5,2,2,1,1,0,1,1,0,4,4,2,4,3,1,0,0,1,0,0,0,0.6524487331977538,UX Designer
1129,60.8,58.4,83.2,77.5,1,3,2,0,0,3,0,1,4,4,2,4,3,1,0,0,1,0,0,1,0.7555721994140282,UX Designer
1130,47.3,59.3,84.8,88.9,1,2,2,0,0,2,0,2,3,4,2,4,4,1,0,0,1,0,0,0,0.5076799399424686,UX Designer
1131,52.3,38.4,88.9,62.7,0,2,2,0,0,2,0,0,3,4,2,5,3,1,1,0,1,0,0,0,0.49540515569378857,UX Designer
1132,61.8,50.4,67.9,63.9,0,2,1,0,0,3,0,1,4,4,1,4,2,0,0,0,1,0,0,0,0.7905453608156457,UX Designer
1133,74.5,61.4,79.2,83.4,1,2,1,0,1,3,1,2,4,4,1,5,3,1,0,0,1,0,1,1,0.7111793557553385,UX Designer
1134,64.0,49.6,73.9,75.4,0,2,1,0,0,2,0,1,4,4,1,3,2,1,1,0,1,0,1,0,0.8718417034360073,UX Designer
1135,47.6,65.6,71.0,57.9,2,3,2,0,2,1,0,1,5,4,2,4,4,1,0,0,1,0,0,0,0.5539953877003361,UX Designer
1136,72.5,72.4,81.1,69.6,1,2,0,0,1,3,0,1,4,4,3,4,4,1,0,1,1,0,0,0,0.5565268954523126,UX Designer
1137,64.1,63.8,77.4,74.5,0,2,0,0,1,2,1,1,4,4,1,4,2,1,1,0,1,0,0,0,0.3885102375441667,UX Designer
1138,47.1,58.3,93.0,59.5,1,2,2,0,0,2,0,1,5,5,1,3,3,0,0,0,1,0,0,0,0.24085839495937222,UX Designer
1139,66.6,62.3,87.4,76.8,0,3,2,1,2,3,1,1,4,4,2,4,2,1,0,0,1,0,0,0,0.756698507394186,UX Designer
1140,69.0,65.5,72.5,57.2,2,1,1,0,0,2,0,0,4,4,1,5,3,0,0,0,0,0,0,0,0.6258276322436289,UX Designer
1141,70.3,61.2,69.1,62.7,1,2,2,0,0,2,1,1,5,4,2,4,4,0,1,0,1,0,0,0,0.4071340532351819,UX Designer
1142,79.9,36.6,74.6,76.8,2,2,0,0,0,2,1,1,4,4,2,3,4,0,1,0,1,0,0,0,0.7277600414950132,UX Designer
1143,77.8,62.4,74.2,97.3,1,2,1,0,0,1,1,0,3,5,1,3,2,1,0,0,1,0,0,1,0.9632103084554122,UX Designer
1144,59.1,56.9,74.5,52.1,2,3,2,0,0,2,0,0,5,4,1,4,3,0,0,0,1,0,0,0,0.6245597133563058,UX Designer
1145,58.5,80.6,76.3,55.5,1,2,1,0,0,2,0,0,4,4,1,5,3,1,0,0,1,0,0,1,0.6461708870664029,UX Designer
1146,53.9,55.2,76.8,76.5,1,2,1,0,1,2,1,1,4,4,1,4,3,1,0,0,1,0,0,1,0.6056210981125513,UX Designer
1147,65.2,76.4,88.7,76.3,0,2,1,1,0,3,0,1,4,5,2,3,2,1,1,0,1,0,0,0,0.7036330801096021,UX Designer
1148,64.5,52.6,81.6,63.9,1,2,1,1,0,2,0,0,4,3,1,4,3,1,1,0,1,0,0,0,0.5801823491006745,UX Designer
1149,61.5,55.5,63.4,67.1,2,3,1,0,0,3,0,2,4,4,3,3,3,0,0,0,1,0,0,0,0.8218609574051003,UX Designer
1150,76.1,58.1,78.2,68.3,0,2,1,0,0,2,0,1,5,4,1,4,3,1,0,1,1,0,0,0,0.5336120670429282,UX Designer
1151,67.2,66.3,78.0,68.2,0,1,3,0,0,2,1,1,4,3,1,4,3,1,1,0,1,0,1,0,0.47870249174890195,UX Designer
1152,79.4,67.5,76.5,79.6,0,2,1,0,0,2,0,1,4,4,1,4,2,1,1,0,1,0,0,0,0.694702583120353,UX Designer
1153,48.7,52.0,75.8,66.5,2,2,2,0,0,1,1,0,4,4,2,4,3,1,0,0,1,0,0,0,0.35895144127338596,UX Designer
1154,56.8,70.7,66.9,45.7,1,1,0,0,0,2,0,2,3,4,3,4,1,0,1,0,1,0,1,0,1.0,UX Designer
1155,76.4,62.4,85.6,72.2,1,3,1,0,0,2,1,2,3,4,2,4,4,1,1,0,1,0,0,0,0.7679961157684704,UX Designer
1156,69.7,46.0,77.5,66.7,0,2,1,0,0,3,0,0,4,4,1,4,2,1,0,0,1,0,0,1,0.6396947178056864,UX Designer
1157,49.5,46.4,93.1,89.7,1,3,1,0,0,3,0,3,4,5,2,4,4,1,1,0,1,0,0,1,0.9001916871825817,UX Designer
1158,43.3,73.6,81.8,83.5,1,2,1,0,0,1,0,0,5,4,2,4,4,0,0,0,1,0,0,0,0.7726991316063822,UX Designer
1159,67.3,64.4,84.0,70.2,0,2,1,0,1,2,0,0,4,4,2,4,4,1,0,0,0,0,0,0,0.8382446212462384,UX Designer
1160,53.0,56.3,69.9,72.9,1,1,1,0,2,3,1,0,4,4,1,3,4,0,0,0,1,0,0,1,0.5987768158497838,UX Designer
1161,71.7,34.8,65.3,64.0,1,2,2,0,1,1,0,1,5,4,1,4,3,1,1,0,1,0,0,0,0.5021116989247136,UX Designer
1162,84.1,72.0,76.8,63.2,1,2,0,0,1,3,0,0,3,5,1,3,3,1,0,0,1,0,0,0,0.6423813362642625,UX Designer
1163,58.2,58.8,73.8,57.8,2,2,1,0,0,1,1,1,4,4,2,4,2,0,0,0,1,1,0,0,0.6429316792525479,UX Designer
1164,50.9,78.2,95.5,99.1,1,1,2,0,0,2,2,1,4,3,2,4,3,1,0,0,1,0,0,0,0.6475707538963676,UX Designer
1165,74.3,90.8,57.1,64.6,1,3,3,0,2,2,0,1,4,4,3,3,3,1,0,0,1,1,0,0,0.5353861478710146,UX Designer
1166,50.4,56.3,68.9,76.6,1,3,1,1,0,2,0,1,4,4,2,4,4,1,0,1,1,0,0,1,0.7061586371643612,UX Designer
1167,71.0,48.4,93.5,47.5,1,0,0,0,0,2,1,3,4,4,3,4,2,1,0,0,0,0,0,0,0.7703630990776912,Digital Marketer
1168,77.4,60.6,73.7,67.3,0,1,1,1,1,1,2,1,4,3,3,4,3,0,1,0,1,0,1,0,0.8283459293115616,Digital Marketer
1169,73.1,83.1,87.2,100.0,0,1,0,1,0,0,1,1,4,4,3,4,2,0,0,0,0,0,0,0,0.6119580023818654,Digital Marketer
1170,51.8,63.9,84.3,50.9,1,2,2,2,1,1,2,2,4,4,4,5,3,1,1,0,0,0,0,0,0.6408292403378646,Digital Marketer
1171,47.1,70.4,83.5,79.7,1,2,1,0,0,1,2,2,4,3,4,4,3,1,0,0,1,0,0,0,0.7810209281446335,Digital Marketer
1172,79.3,71.5,90.6,62.6,2,3,1,0,2,1,0,2,4,3,4,4,2,1,1,0,1,0,0,0,0.7161808333853262,Digital Marketer
1173,76.6,70.3,86.4,69.7,1,2,0,0,2,2,1,3,4,4,2,4,2,1,1,0,1,0,0,0,0.6049557589826938,Digital Marketer
1174,50.2,50.6,71.3,36.1,1,2,1,2,1,1,1,2,4,4,3,4,4,1,0,0,1,0,1,1,0.5666725377844981,Digital Marketer
1175,87.6,68.3,97.1,75.1,1,1,1,1,1,1,0,3,4,3,3,4,3,1,0,0,1,0,1,1,0.852248469076869,Digital Marketer
1176,72.1,58.4,81.4,75.7,1,2,0,1,1,1,0,2,4,4,2,4,3,1,1,0,0,0,0,0,0.8091889262427134,Digital Marketer
1177,56.4,62.3,80.6,60.2,0,2,0,1,2,2,1,1,4,4,3,4,3,0,0,0,1,0,1,0,0.9693550004415726,Digital Marketer
1178,61.6,48.8,88.8,60.4,1,2,2,1,1,1,1,1,4,4,3,4,3,1,1,0,0,0,1,0,0.4855340664752267,Digital Marketer
1179,72.2,79.7,75.9,67.9,1,2,2,1,1,0,1,2,4,4,3,4,2,0,0,0,0,0,0,0,0.5793484924912693,Digital Marketer
1180,88.8,95.5,91.9,68.1,1,2,3,1,1,1,3,1,4,4,2,4,4,0,1,0,0,0,0,0,0.7529719137066848,Digital Marketer
1181,71.1,79.0,84.7,60.2,2,1,0,2,1,1,0,2,5,5,4,4,3,1,1,0,1,0,0,1,0.505157161210033,Digital Marketer
1182,57.8,49.9,94.6,65.1,2,2,1,1,1,2,2,2,4,5,3,5,3,0,1,0,0,0,1,0,0.5850552964336955,Digital Marketer
1183,51.2,65.0,86.5,78.0,0,1,1,1,3,1,1,2,4,4,3,4,3,0,1,0,1,0,0,0,0.7531818794875869,Digital Marketer
1184,66.6,91.6,75.3,56.1,0,2,1,0,2,1,0,2,4,4,4,4,4,0,1,0,1,0,0,0,0.7274546389504014,Digital Marketer
1185,72.9,47.8,83.1,56.6,0,1,1,2,1,0,1,2,4,4,4,4,3,0,1,0,0,1,0,1,0.5424481823219655,Digital Marketer
1186,63.4,55.8,77.8,73.6,1,2,1,0,1,0,1,2,4,3,3,4,3,0,1,0,1,1,1,0,0.8383345590696409,Digital Marketer
1187,80.4,69.7,70.6,83.4,0,3,1,1,1,1,1,2,5,4,2,4,3,1,0,1,0,0,1,0,0.6382089411628171,Digital Marketer
1188,61.1,30.3,83.4,70.9,0,2,0,0,0,2,1,2,5,4,3,4,4,1,0,0,1,0,1,1,0.9052880606692362,Digital Marketer
1189,71.2,59.0,83.5,55.2,1,2,0,2,0,1,2,2,4,4,4,5,2,0,1,0,1,0,0,0,0.6487855137277685,Digital Marketer
1190,71.9,65.2,100.0,73.7,1,1,2,1,0,1,1,2,4,4,3,4,3,0,1,0,1,0,0,1,0.48665507192545177,Digital Marketer
1191,69.0,67.7,81.8,55.5,2,2,0,0,1,0,1,1,4,4,4,4,4,0,0,0,0,0,0,0,0.7236071653678599,Digital Marketer
1192,66.9,48.7,89.4,75.1,0,3,1,1,2,1,2,1,4,4,3,4,3,0,1,0,0,0,0,0,0.6401503818479117,Digital Marketer
1193,45.6,41.5,100.0,79.8,2,2,1,1,2,1,1,2,4,4,3,4,3,0,1,0,1,0,1,0,0.5580700944330066,Digital Marketer
1194,68.6,64.1,87.3,73.4,2,2,0,1,0,1,0,1,3,5,3,5,4,0,1,0,1,0,0,0,0.9013803822114572,Digital Marketer
1195,55.7,54.1,78.0,61.5,0,1,2,1,1,1,1,2,4,4,2,4,2,1,0,0,1,0,0,0,0.8153365805183559,Digital Marketer
1196,72.9,73.6,93.9,78.6,0,1,0,1,0,0,0,3,4,5,3,4,3,1,0,0,1,0,1,0,0.7210969168713547,Digital Marketer
1197,54.1,41.8,86.9,78.4,2,1,2,2,1,0,0,2,4,5,4,3,3,1,1,0,1,0,0,0,0.9149460561464205,Digital Marketer
1198,43.1,80.3,82.2,63.5,1,2,1,0,0,0,1,2,4,4,3,4,3,1,0,0,1,0,0,0,0.5986819402626082,Digital Marketer
1199,78.5,51.3,78.7,51.4,0,1,2,2,1,2,1,3,5,5,3,4,3,1,1,0,1,0,0,0,0.4446002454037436,Digital Marketer
1200,82.4,64.3,84.6,86.5,0,1,0,0,0,1,2,3,4,4,3,4,3,1,1,1,0,0,0,1,0.7264001993767605,Digital Marketer
1201,34.9,56.7,90.6,56.3,1,2,0,2,0,1,1,1,4,4,3,3,3,0,0,0,0,0,0,0,0.682084251051315,Digital Marketer
1202,63.8,74.1,74.7,54.4,0,2,1,1,0,0,2,2,4,4,3,4,2,1,1,1,1,0,0,0,0.8753156219524236,Digital Marketer
1203,54.7,46.1,92.0,54.7,1,2,0,1,0,1,1,2,4,4,2,3,3,1,1,0,1,0,0,0,0.7448385757256204,Digital Marketer
1204,62.5,79.6,82.3,60.8,1,2,1,1,0,1,1,3,4,3,3,4,3,1,1,0,1,0,1,1,0.812763661871563,Digital Marketer
1205,54.0,61.9,76.9,56.5,1,2,2,1,1,1,1,3,4,5,3,4,2,0,1,0,1,0,1,0,0.8629417891067425,Digital Marketer
1206,71.5,50.6,85.9,69.5,1,2,0,2,1,1,2,1,4,4,3,4,3,1,0,0,1,0,0,0,0.7097710045896571,Digital Marketer
1207,63.9,79.2,84.7,66.2,0,1,1,1,0,0,1,1,4,5,3,4,2,1,1,0,0,0,1,0,0.5967130835373156,Digital Marketer
1208,75.9,63.5,79.8,59.7,0,1,1,1,1,1,0,2,4,4,3,5,2,0,0,0,1,0,1,0,0.576420731691648,Digital Marketer
1209,63.2,59.2,95.1,61.4,1,3,0,2,2,1,1,3,4,4,4,5,3,0,0,0,1,0,1,0,0.7573094779948725,Digital Marketer
1210,68.2,46.2,70.5,86.7,0,2,1,0,2,0,0,3,3,4,3,4,3,1,1,0,1,0,0,0,0.7392913554242827,Digital Marketer
1211,66.8,96.2,77.0,74.8,1,2,2,1,2,3,1,2,4,5,2,4,3,1,1,0,1,0,0,0,0.7001951984377921,Digital Marketer
1212,73.7,61.0,78.9,76.5,1,2,3,1,1,1,1,3,4,4,3,3,3,0,1,0,1,0,0,0,0.12484328331089367,Digital Marketer
1213,69.0,68.4,83.9,50.8,0,2,1,0,2,0,1,1,4,4,3,5,4,0,1,0,0,0,0,0,0.7555762500029483,Digital Marketer
1214,86.4,37.5,91.5,63.5,1,1,1,2,1,2,1,1,4,4,2,4,3,0,0,0,1,0,0,0,0.870984695699473,Digital Marketer
1215,60.5,61.2,90.2,64.4,1,2,1,1,2,1,0,2,3,4,4,3,3,0,1,0,1,0,0,0,0.8678147708803929,Digital Marketer
1216,68.6,74.7,88.1,83.2,0,3,0,2,1,1,1,2,4,5,4,4,3,0,0,0,1,0,1,0,0.8059363712539889,Digital Marketer
1217,36.4,46.8,89.4,85.8,0,2,2,1,2,1,2,1,4,4,3,4,3,0,1,0,1,0,1,0,0.5804025653163396,Digital Marketer
1218,74.9,73.8,73.0,49.3,1,2,2,1,1,1,0,2,4,4,2,4,3,1,1,0,1,0,1,0,0.6540571398413715,Digital Marketer
1219,61.7,55.6,74.2,78.6,1,1,0,0,2,2,1,3,5,4,3,4,2,0,1,0,0,0,0,1,0.9800961672700743,Digital Marketer
1220,67.4,59.6,84.6,75.9,1,3,0,1,0,1,2,2,4,3,3,3,3,1,0,0,0,0,0,0,0.4314945703321516,Digital Marketer
1221,89.1,61.4,75.3,64.0,1,1,2,1,0,1,1,1,3,3,3,4,2,0,1,0,0,1,0,0,0.6612175455568573,Digital Marketer
1222,51.8,81.6,83.2,77.5,1,3,1,1,1,1,1,3,3,4,4,4,4,0,1,0,1,0,0,1,0.8505936091279022,Digital Marketer
1223,55.3,49.4,75.9,56.9,2,2,0,0,1,2,2,1,4,3,3,4,2,0,1,0,0,0,1,0,1.0,Digital Marketer
1224,73.2,63.7,94.4,40.8,1,1,2,0,1,0,1,1,4,5,2,4,3,1,1,0,0,1,0,0,0.697075087519452,Digital Marketer
1225,72.7,43.4,79.7,79.7,0,2,1,1,2,1,2,2,4,4,3,4,3,1,1,0,1,0,0,0,0.8096980599887782,Digital Marketer
1226,51.8,58.0,74.6,75.4,1,1,0,1,1,1,1,3,4,4,2,4,2,0,1,0,0,0,0,1,0.4607269192257347,Digital Marketer
1227,42.9,53.6,69.4,60.0,0,2,1,2,1,1,1,1,4,5,3,4,2,0,1,0,0,0,1,0,0.8912442260140419,Digital Marketer
1228,67.6,71.6,80.0,82.3,1,2,1,1,1,1,2,2,4,5,3,4,4,0,0,0,0,1,1,1,0.6840721917950247,Digital Marketer
1229,59.2,60.0,89.5,64.2,1,1,1,0,1,1,2,1,4,5,3,3,3,1,0,0,1,1,0,0,0.5412004490195561,Digital Marketer
1230,48.7,70.9,85.4,54.7,0,2,1,0,0,2,0,2,4,4,2,4,3,1,0,0,1,0,0,1,0.6541802654386268,Digital Marketer
1231,58.2,45.3,88.3,75.2,0,2,1,0,0,2,0,3,3,4,3,4,4,0,0,0,1,0,0,0,0.5318720048521977,Digital Marketer
1232,62.0,58.4,80.2,75.2,2,1,0,1,1,2,0,1,4,4,2,4,3,1,1,0,1,0,0,1,0.833627482194421,Digital Marketer
1233,62.1,55.4,70.2,54.5,2,3,1,1,2,0,1,1,4,4,4,4,4,1,1,0,1,0,0,0,0.7517676490568305,Digital Marketer
1234,62.8,60.1,80.9,88.0,1,1,0,1,2,2,2,1,4,4,3,4,3,1,1,0,1,0,0,0,0.5039573810413935,Digital Marketer
1235,67.6,53.2,94.7,58.0,0,2,1,1,1,1,1,2,4,4,3,4,3,0,1,0,0,0,1,1,0.7053147246113373,Digital Marketer
1236,94.5,64.2,63.2,58.1,1,1,1,1,1,1,0,2,4,4,3,4,3,1,0,0,1,0,0,0,0.554015430611045,Digital Marketer
1237,49.0,69.0,76.9,72.3,0,2,2,0,2,2,0,2,4,4,3,4,3,1,1,0,0,0,0,0,0.7562178637560433,Digital Marketer
1238,73.4,49.4,73.5,53.8,1,2,1,1,0,2,1,3,4,4,4,4,3,0,0,0,1,0,0,0,0.7851811394452983,Digital Marketer
1239,69.7,58.8,81.2,62.0,0,2,3,2,0,1,1,2,4,4,4,4,4,1,1,0,0,0,0,0,0.9483004873853331,Digital Marketer
1240,46.4,59.0,82.7,77.3,1,2,1,1,1,1,1,2,4,5,2,4,4,1,0,0,1,0,1,0,0.6039764803157216,Digital Marketer
1241,56.7,49.5,93.2,73.2,2,3,0,1,1,2,0,1,3,4,4,4,2,0,0,0,0,0,1,0,1.0,Digital Marketer
1242,78.4,59.3,91.9,57.0,2,3,1,1,0,0,1,2,4,4,3,4,4,1,0,0,0,0,0,0,0.7540524002998497,Digital Marketer
1243,66.2,61.2,78.2,59.0,2,1,2,1,3,0,1,2,4,5,2,4,3,0,1,0,1,1,1,1,0.8317441216424106,Digital Marketer
1244,40.7,69.6,99.0,50.0,2,3,2,1,1,1,1,2,4,4,3,4,4,0,0,0,1,0,0,0,0.5057233991867817,Digital Marketer
1245,68.4,37.4,73.5,70.0,3,3,2,1,1,0,2,2,4,4,3,4,3,1,1,0,1,0,0,0,0.8700114836317846,Digital Marketer
1246,62.8,56.6,92.7,61.2,1,2,1,1,1,2,1,2,4,3,4,4,3,0,0,1,1,0,0,0,0.7055632248594496,Digital Marketer
1247,73.5,45.1,68.0,51.7,0,2,2,1,2,0,1,3,4,4,4,4,3,0,0,0,0,0,0,1,0.7672392702666633,Digital Marketer
1248,52.2,61.3,69.1,67.7,2,2,1,2,1,2,1,3,3,4,2,4,3,1,0,0,1,0,0,0,0.6855539059902371,Digital Marketer
1249,66.1,61.7,88.2,65.9,2,2,1,0,0,0,2,2,4,3,3,4,3,1,1,1,1,0,0,0,0.7699254214728941,Digital Marketer
1250,71.4,57.8,82.5,60.3,2,2,1,1,3,0,2,2,4,4,4,4,4,1,1,0,0,0,0,0,0.8951954283410208,Digital Marketer
1251,51.3,62.3,69.0,48.8,2,3,1,2,2,0,0,2,4,4,3,4,3,1,0,0,0,0,0,1,0.8181207563926962,Digital Marketer
1252,87.1,78.4,89.1,61.4,2,2,1,1,2,0,1,3,5,4,2,4,4,0,1,0,0,0,1,0,0.5905380752413242,Business Analyst
1253,63.9,50.5,77.3,80.4,1,0,2,2,2,0,1,2,4,3,4,4,4,1,0,0,0,0,0,1,0.8727159311837985,Business Analyst
1254,84.6,58.4,52.0,74.4,0,2,2,1,1,0,1,3,4,4,3,4,4,1,0,0,0,0,1,0,0.6188625840046733,Business Analyst
1255,81.0,58.8,62.5,72.0,1,0,2,1,3,0,0,2,4,5,3,4,4,1,1,0,0,0,1,0,0.4802555387482337,Business Analyst
1256,86.6,72.5,81.1,77.5,1,2,2,1,1,1,2,3,4,4,3,4,4,1,0,0,0,0,1,0,0.5294201190523165,Business Analyst
1257,74.7,80.1,95.1,55.3,2,2,3,2,1,2,1,3,4,4,3,4,4,1,1,0,0,0,1,0,0.5009886400349035,Business Analyst
1258,55.5,68.1,86.7,62.3,1,1,3,0,1,1,0,3,4,5,2,4,4,0,1,0,1,0,1,1,0.44886759434228585,Business Analyst
1259,71.2,55.4,88.3,66.1,1,1,3,2,2,0,0,3,4,4,2,4,5,0,1,1,0,0,1,0,0.7078905962364582,Business Analyst
1260,61.1,70.0,88.0,55.2,2,1,3,2,1,0,1,3,4,4,3,4,4,1,1,0,0,0,1,0,0.4769777837045038,Business Analyst
1261,94.0,64.0,74.9,81.0,3,1,2,2,0,0,3,3,4,4,3,4,4,1,1,0,1,0,0,0,0.5502269921263837,Business Analyst
1262,80.3,45.4,84.7,91.9,0,2,2,2,0,0,0,3,4,4,3,4,4,1,1,0,0,0,1,0,0.732797188255747,Business Analyst
1263,75.7,41.2,79.4,71.0,0,1,2,1,1,0,1,3,4,4,2,4,5,0,1,1,1,0,0,0,0.7433949789310119,Business Analyst
1264,99.4,73.3,96.7,94.2,1,0,3,2,1,0,1,3,4,4,4,4,4,1,1,0,0,0,0,0,0.7260867063132713,Business Analyst
1265,72.0,65.1,68.1,79.3,0,1,2,1,0,0,0,3,4,4,2,4,3,0,0,1,0,0,0,0,0.24051757764420334,Business Analyst
1266,72.7,76.9,68.4,84.0,1,2,2,2,0,1,1,3,4,4,3,3,4,1,1,1,0,0,0,0,0.30687180822735877,Business Analyst
1267,74.6,80.4,61.2,62.0,1,1,1,0,2,1,1,3,4,4,2,4,5,0,1,0,0,0,0,1,0.3223746355302871,Business Analyst
1268,75.2,45.0,68.9,67.8,0,0,1,1,2,0,2,3,4,4,4,3,4,1,1,0,1,0,0,1,0.6370370097101031,Business Analyst
1269,54.1,54.5,84.6,68.4,1,0,2,2,0,0,2,3,4,4,4,4,5,1,1,0,0,0,1,0,0.5946207519992549,Business Analyst
1270,68.4,65.8,84.9,78.3,1,2,3,1,2,0,0,3,4,3,3,5,4,1,1,1,0,1,1,0,0.33371673941855723,Business Analyst
1271,70.2,61.7,79.4,78.2,2,3,2,2,0,0,1,2,4,4,3,5,4,1,1,1,0,0,1,0,0.9001534108289004,Business Analyst
1272,72.5,76.2,92.3,70.4,2,0,1,1,2,0,0,2,3,4,3,5,3,1,1,1,0,0,1,1,0.6640777463566887,Business Analyst
1273,92.2,64.2,69.8,75.2,2,0,2,1,1,0,1,2,4,4,3,4,4,1,1,0,0,0,1,1,0.8109103919654462,Business Analyst
1274,73.4,53.7,71.9,53.7,1,2,2,0,2,1,0,3,4,5,3,3,4,1,1,0,0,0,0,1,0.8384721208888326,Business Analyst
1275,87.3,73.3,66.2,67.5,1,1,2,0,0,0,0,3,3,4,3,4,4,1,1,0,0,0,0,1,0.7114796017387399,Business Analyst
1276,73.6,57.4,62.4,74.6,2,1,0,1,0,2,1,2,4,4,3,4,4,0,1,0,0,1,1,0,0.7148320985038241,Business Analyst
1277,83.3,51.0,77.8,64.1,1,2,2,2,1,1,1,3,4,4,4,4,4,1,0,0,0,0,1,1,0.5735175436525526,Business Analyst
1278,87.2,71.8,73.6,69.0,0,0,1,1,2,0,2,3,3,4,3,5,4,1,1,1,0,0,1,0,0.8385712558453426,Business Analyst
1279,77.1,72.5,88.7,70.3,2,0,1,1,1,0,3,3,4,4,2,4,4,0,1,0,0,0,0,0,0.5515592989408988,Business Analyst
1280,51.3,69.1,81.1,60.1,1,0,3,1,2,0,0,3,4,4,3,4,3,1,1,0,0,0,1,0,0.4860105290324355,Business Analyst
1281,74.9,68.5,63.3,87.8,1,2,3,2,0,0,1,3,4,4,4,3,5,0,1,0,0,0,1,1,0.7426291436648575,Business Analyst
1282,53.2,74.1,81.9,55.2,0,1,2,1,1,0,2,3,3,4,3,4,4,0,1,0,0,0,1,0,0.3373606183546063,Business Analyst
1283,60.3,77.8,84.0,75.1,0,1,2,1,2,1,1,3,4,4,3,4,4,1,1,0,0,0,1,0,0.5216698727802457,Business Analyst
1284,61.9,59.5,76.9,34.7,2,1,3,1,0,0,1,3,4,4,2,4,4,0,1,0,0,0,1,0,0.675137916399906,Business Analyst
1285,62.4,77.5,77.3,52.6,0,1,1,2,0,0,1,3,3,4,3,4,4,1,1,1,1,0,0,0,0.6394936872107705,Business Analyst
1286,84.0,63.7,87.5,64.1,1,1,1,1,2,1,1,3,5,4,3,4,3,1,1,0,0,1,1,0,0.5833558378543434,Business Analyst
1287,82.9,68.3,89.6,68.3,1,1,2,2,2,0,1,3,5,4,2,4,4,0,1,0,1,1,1,0,0.5889340704405461,Business Analyst
1288,63.8,60.3,95.2,85.4,2,0,3,2,2,0,0,3,4,4,3,3,5,1,1,0,0,0,0,0,0.3970802217823648,Business Analyst
